id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zWLe0sihEem8bgemvJesaQ,b53nbDmi,https://europepmc.org/articles/PMC5350351/,interleukin-6, hBD3 reduced the production of ," (IL-6), IL-8, monocyte chemoatt",TextQuoteSelector,TextPositionSelector,9242,9255,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-27T08:08:06.996780+00:00
z4ftvsvbEemcGoOiS7wf_g,b53nbDmi,https://europepmc.org/articles/PMC5350351/,"TNF-α), one of the most potent inflammatory cytokines, is closely associated with atherosclerosis",s [7]. Tumor necrosis factor-α (,. It is mainly produced by activ,TextQuoteSelector,TextPositionSelector,12017,12114,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-31T10:40:54.710363+00:00
xqDrOMvbEemwbpOJeQGciA,b53nbDmi,https://europepmc.org/articles/PMC5350351/,hBD3 on TNF-α-induced endothelial injury and inflammatory response,actor- (TNF-) α. The effects of , were evaluated. Our data reveal,TextQuoteSelector,TextPositionSelector,9098,9164,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-31T10:40:39.922318+00:00
x_jbWsigEem986OJEiKZpQ,b53nbDmi,https://europepmc.org/articles/PMC5350351/,JNK,-Jun N-terminal protein kinase (,) in the mitogen-activated prote,TextQuoteSelector,TextPositionSelector,10090,10093,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-27T08:00:48.266967+00:00
wMPwzMigEemOpiubdmHJrA,b53nbDmi,https://europepmc.org/articles/PMC5350351/,Human,2PMCID: PMC5350351PMID: 28348463, β-Defensin 3 Reduces TNF-α-Indu,TextQuoteSelector,TextPositionSelector,5971,5976,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-27T08:00:36.270786+00:00
wLUwssvbEemwbZ_AfpAy4Q,b53nbDmi,https://europepmc.org/articles/PMC5350351/,hBD3) in the initiation stage of atherosclerosis with human umbilical vein endothelial cells (HUVECs) triggered by tumor necrosis factor- (TNF,the role of human β-defensin 3 (,-) α. The effects of hBD3 on TNF,TextQuoteSelector,TextPositionSelector,8935,9077,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-31T10:40:30.023158+00:00
w1n_sMihEemNJ1-KIYuRKw,b53nbDmi,https://europepmc.org/articles/PMC5350351/,endothelial dysfunction,ng to a vicious cycle promoting , [20]. As the endothelium has al,TextQuoteSelector,TextPositionSelector,15133,15156,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-27T08:07:50.145266+00:00
vtQXMMioEemg1A9ltAnA5A,b53nbDmi,https://europepmc.org/articles/PMC5350351/,(TNF-) α,gered by tumor necrosis factor- ,. The effects of hBD3 on TNF-α-i,TextQuoteSelector,TextPositionSelector,9073,9081,WS_GP,no,WS_GP,,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-27T08:57:49.013847+00:00
v-jXkMipEemHcjMFpbSUlg,b53nbDmi,https://europepmc.org/articles/PMC5350351/,atherosclerotic lesions,omonas gingivalis can aggravate , in ApoE-deficient mice [6]. Ind,TextQuoteSelector,TextPositionSelector,11689,11712,MIS_DS,yes,[MIS_DS][ALL],,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-27T09:05:00.450408+00:00
uswiPMvbEem9eI_T2omFVg,b53nbDmi,https://europepmc.org/articles/PMC5350351/,TNF-α-Induced Inflammation,48463Human β-Defensin 3 Reduces , and Monocyte Adhesion in Human ,TextQuoteSelector,TextPositionSelector,5998,6024,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Human β-Defensin 3 Reduces TNF-α-Induced Inflammation and Monocyte Adhesion in Human Umbilical Vein Endothelial Cells.,2019-08-31T10:40:20.029338+00:00
