id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zr-5aN-EEemdBn-VL5fCfg,b53nbDmi,https://europepmc.org/articles/PMC4764649/,mouse,"2015). Here, we demonstrate for ", cortical L2/3 pyramidal neurons,TextQuoteSelector,TextPositionSelector,14214,14219,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:08:30.702668+00:00
yF8g9N-EEemx9zuSoAlWKg,b53nbDmi,https://europepmc.org/articles/PMC4764649/,mammals," (Olsen and Sieghart, 2008). In ", 19 subunit genes underpin the e,TextQuoteSelector,TextPositionSelector,12555,12562,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:08:19.893599+00:00
wPnD0t-EEemfVYvELNTvoQ,b53nbDmi,https://europepmc.org/articles/PMC4764649/,green fluorescent protein,-GFPglutamic acid decarboxylase-,.ICSintracellular solution.KSKol,TextQuoteSelector,TextPositionSelector,11170,11195,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:08:07.463092+00:00
vztYaN-IEembrv_P65vD_w,b53nbDmi,https://europepmc.org/articles/PMC4764649/,K+ Cl− co-transporter,e hippocampal expression of the ," KCC2 (Modol et al., 2014).We re",TextQuoteSelector,TextPositionSelector,58785,58806,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:36:42.322518+00:00
unkxgt-EEembqfNLyVNkcg,b53nbDmi,https://europepmc.org/articles/PMC4764649/,mice,derived from α1 subunit deleted ,", were similarly under the devel",TextQuoteSelector,TextPositionSelector,10218,10222,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:07:56.606767+00:00
uWbLAN-FEemyros2Hhbluw,b53nbDmi,https://europepmc.org/articles/PMC4764649/,Sur,ixed C57BL6-129SvEv background (, et al. 2001). Transgenic GAD 67,TextQuoteSelector,TextPositionSelector,16046,16049,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:15:04.303941+00:00
tYN-St-IEemypROojayjvA,b53nbDmi,https://europepmc.org/articles/PMC4764649/,voltage-gated calcium channel,nts may be suited to recruiting ," activation, which in turn may i",TextQuoteSelector,TextPositionSelector,58381,58410,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:36:26.349116+00:00
tHQq0N-EEem-IhPu1q-5Ow,b53nbDmi,https://europepmc.org/articles/PMC4764649/,DHP,"ive 5α-dihydroprogesterone, (5α-","), greatly prolonged the mIPSCs ",TextQuoteSelector,TextPositionSelector,9763,9766,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:07:46.461007+00:00
rz50BN-IEem1U7-3Ubg9IQ,b53nbDmi,https://europepmc.org/articles/PMC4764649/,chloride importer,ect due to the dominance of the ," NKCC1 (Owens et al., 1996, Ben-",TextQuoteSelector,TextPositionSelector,58248,58265,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:36:15.806093+00:00
rPxTqN-FEem4Sgfxz5ZQdw,b53nbDmi,https://europepmc.org/articles/PMC4764649/, Kapur,"esz, 1997, Dunning et al., 1999,"," and Macdonald, 1999, Vicini, 19",TextQuoteSelector,TextPositionSelector,39323,39329,WT_OG,no,[WT_OG],,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:14:43.538545+00:00
pujVQt-IEem3pk8ikxvN5g,b53nbDmi,https://europepmc.org/articles/PMC4764649/,5αR Type II, study identified expression of ," in cortical GABAergic cells, su",TextQuoteSelector,TextPositionSelector,53783,53794,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:36:01.653945+00:00
plnFgN-FEementNztDdA3g,b53nbDmi,https://europepmc.org/articles/PMC4764649/, Tia,"bunit (Rovira and Ben-Ari, 1993,"," et al., 1996, Hollrigel and Sol",TextQuoteSelector,TextPositionSelector,39254,39258,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,During postnatal development endogenous neurosteroids influence GABA-ergic neurotransmission of mouse cortical neurons.,2019-09-25T11:14:32.350227+00:00
