id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
xm8ooI5zEem-OHMaJyDrQQ,b53nbDmi,https://europepmc.org/articles/PMC2987983/,HOX , that through its regulation of ,genes is essential for normal ma,TextQuoteSelector,TextPositionSelector,11312,11316,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-14T07:12:30.751865+00:00
xLY6Po55EemYupvZ0-eBtw,b53nbDmi,https://europepmc.org/articles/PMC2987983/,MAPK2,"n of apoptosis (MORF_AATF, MORF_","), p53 response (MORF_EI24, GNF2",TextQuoteSelector,TextPositionSelector,24110,24115,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-14T07:55:24.866883+00:00
x8O8jpQOEemoIteAevyHEQ,b53nbDmi,https://europepmc.org/articles/PMC2987983/,p38,"35MORF_MAP2K2MAP2K2 - ERK, JNK, ",", NFkB, and apoptosis pathways0.",TextQuoteSelector,TextPositionSelector,25947,25950,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-21T10:24:40.926591+00:00
wxmNro5yEemtky9vpYABUA,b53nbDmi,https://europepmc.org/articles/PMC2987983/,acute lymphoblastic leukemia,(MLL) is found in 80% of infant , (ALL) and is associated with po,TextQuoteSelector,TextPositionSelector,9503,9531,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-14T07:05:15.983247+00:00
w8mdDpQQEemkCa9FORnaNA,b53nbDmi,https://europepmc.org/articles/PMC2987983/,tumor suppressor function of the wild-type MLL,ould originate from the loss of , as well as from direct anti-apo,TextQuoteSelector,TextPositionSelector,49236,49282,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-21T10:38:53.329702+00:00
v5jzlJQOEemnrFsmXHO4hg,b53nbDmi,https://europepmc.org/articles/PMC2987983/,Nucleostemin,cell cycle regulator0.155GNF2_NS, - cell cycle progression in ste,TextQuoteSelector,TextPositionSelector,26355,26367,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-21T10:24:27.107730+00:00
ujg4YI5zEemCAL-kwT1EbQ,b53nbDmi,https://europepmc.org/articles/PMC2987983/,histone methyltransferase, located at 11q23 and encodes a , that through its regulation of ,TextQuoteSelector,TextPositionSelector,11255,11280,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-14T07:12:10.548339+00:00
u9a5BpQQEemUcUdp1qfOXQ,b53nbDmi,https://europepmc.org/articles/PMC2987983/,MLL-disease may partly result from decreased expression and tumor, GC resistance in patients with , suppressive effects of wild-typ,TextQuoteSelector,TextPositionSelector,47275,47340,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-21T10:38:39.721519+00:00
u1jTDI55Eem9tzu8Si5T2Q,b53nbDmi,https://europepmc.org/articles/PMC2987983/,AATF,e regulation of apoptosis (MORF_,", MORF_MAPK2), p53 response (MOR",TextQuoteSelector,TextPositionSelector,24099,24103,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-14T07:55:09.202777+00:00
u1ft_pQNEem0jVuYyRRIkQ,b53nbDmi,https://europepmc.org/articles/PMC2987983/,LIM domain containing preferred translocation partner in lipoma,IELL19p13.10.5810.779202821_s_at,LPP3q280.5770.418214358_atAcetyl,TextQuoteSelector,TextPositionSelector,29146,29209,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Influence of wild-type MLL on glucocorticoid sensitivity and response to DNA-damage in pediatric acute lymphoblastic leukemia.,2019-06-21T10:17:10.468931+00:00
