id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zSPpoqiFEemxn2cRExD7fQ,b53nbDmi,https://europepmc.org/articles/PMC3611597/,Mucin-2,EGems and Maizels (1996)Tc-MUC-2,TES-120AF167707182 aa16.2 kDa pe,TextQuoteSelector,TextPositionSelector,41547,41554,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T11:27:03.239725+00:00
zE5NfKiCEembA19MDgQXlw,b53nbDmi,https://europepmc.org/articles/PMC3611597/,N-glycanase,lecular weight shifts following , digestion of total TES products,TextQuoteSelector,TextPositionSelector,32739,32750,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T11:05:33.647004+00:00
z1IyLKh9Eem7ykuZrQdNLg,b53nbDmi,https://europepmc.org/articles/PMC3611597/,hypereosinophilia,gene (IL-5T) and with resultant ,", T. canis larvae are unharmed, ",TextQuoteSelector,TextPositionSelector,22455,22472,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T10:29:50.974882+00:00
yAhe2qiFEemjhK9YA8-9WQ,b53nbDmi,https://europepmc.org/articles/PMC3611597/,Mucin-1,rtial sequenceUnpubishedTc-MUC-1,TES-120AAB05820; U39815176 aa15.,TextQuoteSelector,TextPositionSelector,41363,41370,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T11:26:54.583009+00:00
xuSoEqh5EemxZ7_hgdNvGg,b53nbDmi,https://europepmc.org/articles/PMC3611597/,type 2 cytokines,"of mediators, in particular the "," IL-4, -5, -10 and -13, during i",TextQuoteSelector,TextPositionSelector,13351,13367,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T10:00:58.938897+00:00
xp5zMKh3EemqgNfPd7_XGA,b53nbDmi,https://europepmc.org/articles/PMC3611597/,parasites,w drug targets for tissue-phase ," in humans.Keywords: Antibodies,",TextQuoteSelector,TextPositionSelector,9702,9711,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T09:46:39.511129+00:00
xgrJfrRqEemwpwdBfVBmgw,b53nbDmi,https://europepmc.org/articles/PMC3611597/,CPZ-1,340360 aaLoukas et al. (1998)Tc-,Cathepsin Z-like cysteine protea,TextQuoteSelector,TextPositionSelector,40452,40457,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-08-01T14:43:48.762605+00:00
xL_URKiDEem1hzeUU7fbbg,b53nbDmi,https://europepmc.org/articles/PMC3611597/,TES120,"amed TES-30USM, and Tc-MUC-1 or ",). While none of the antigens in,TextQuoteSelector,TextPositionSelector,37000,37006,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T11:12:30.423704+00:00
xKE7pKiFEem-IcdPSMJiCw,b53nbDmi,https://europepmc.org/articles/PMC3611597/,Lactate dehydrogenase,tity to GLB-1UnpublishedTc-LDH-1,AAB0736892 aaPartial sequenceUnp,TextQuoteSelector,TextPositionSelector,41295,41316,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T11:26:49.127434+00:00
x1HW8qh6EemM_KPKciyqkw,b53nbDmi,https://europepmc.org/articles/PMC3611597/,IgG1,ions generate antibodies of the ," subclass, with significant leve",TextQuoteSelector,TextPositionSelector,16381,16385,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T10:08:08.969584+00:00
woFeTKiCEemYWaPOj_ox0Q,b53nbDmi,https://europepmc.org/articles/PMC3611597/,CTL-1,"d degree of N-glycoslyation, of "," and -4, as revealed by molecula",TextQuoteSelector,TextPositionSelector,32676,32681,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T11:05:17.190526+00:00
wXfF5rRrEemIezs_cZMg9g,b53nbDmi,https://europepmc.org/articles/PMC3611597/,PEB-1,et al. (1993) and unpublishedTc-,Phosphatidylethanolamine-binding,TextQuoteSelector,TextPositionSelector,42092,42097,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-08-01T14:50:50.775583+00:00
wFTqTKh6EemFl7dHVhT-eQ,b53nbDmi,https://europepmc.org/articles/PMC3611597/,infections,ains to be explored. Most human , generate antibodies of the IgG1,TextQuoteSelector,TextPositionSelector,16343,16353,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T10:07:57.433229+00:00
wFQRUqiFEemrSbfHydLbRw,b53nbDmi,https://europepmc.org/articles/PMC3611597/,Intracellular globin,ence variantsUnpublishedTc-GLB-2,AAL56428; AAL56429153 aa∼50% ide,TextQuoteSelector,TextPositionSelector,41210,41230,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-17T11:26:41.906055+00:00
