id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zvZ3vOj_EemQEGdgBwWmEQ,b53nbDmi,https://europepmc.org/articles/PMC5641157/,TP53,"utations, and (ii) detection of ", mutations in plasma and oral ri,TextQuoteSelector,TextPositionSelector,10066,10070,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:41:39.514306+00:00
x2lTrOj_EemnjIOrCyKqGg,b53nbDmi,https://europepmc.org/articles/PMC5641157/,head and neck tumors,irculating tumor DNA (ctDNA) in , may be of relevance in early di,TextQuoteSelector,TextPositionSelector,9811,9831,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:41:26.917106+00:00
wzNVKukAEemxPXdQmTnfaQ,b53nbDmi,https://europepmc.org/articles/PMC5641157/,spermatocele,vation ClassARG553Hydrocele and ,"35483365580,0010,002177577530757",TextQuoteSelector,TextPositionSelector,18191,18203,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:48:29.264867+00:00
uyWv8Oj_Eem3MoPo8CqmIw,b53nbDmi,https://europepmc.org/articles/PMC5641157/,head and neck cancer,culating tumor DNA detection in ,: evaluation of two different de,TextQuoteSelector,TextPositionSelector,5668,5688,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:41:06.121500+00:00
thKWwuj_Eem4vuuSGQnVJQ,b53nbDmi,https://europepmc.org/articles/PMC5641157/,tumor,641157PMID: 29069814Circulating , DNA detection in head and neck ,TextQuoteSelector,TextPositionSelector,5645,5650,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:40:57.752189+00:00
tJr0WukAEemi4EN020Uo-g,b53nbDmi,https://europepmc.org/articles/PMC5641157/,Hydrocele,hangeTransactivation ClassARG553," and spermatocele35483365580,001",TextQuoteSelector,TextPositionSelector,18177,18186,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:48:04.887416+00:00
nikziOkCEemXwstRQesS1Q,b53nbDmi,https://europepmc.org/articles/PMC5641157/,HPV,"formation [41, 42]. Centralized ", testing was completed for both ,TextQuoteSelector,TextPositionSelector,28924,28927,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T13:01:46.093676+00:00
mazOQukBEem4wt8-aZEKrQ,b53nbDmi,https://europepmc.org/articles/PMC5641157/,dysplastic,of discordant TP53 mutations in , tissue and adjacent cancer tiss,TextQuoteSelector,TextPositionSelector,25093,25103,WT_DS,yes,[WT_DS][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:54:29.039353+00:00
hbK_LOkCEemRO79V472E3Q,b53nbDmi,https://europepmc.org/articles/PMC5641157/,DNA polymerase, random errors generated by the , during sequencing will be ident,TextQuoteSelector,TextPositionSelector,35624,35638,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T13:01:02.084448+00:00
fQ3Q7OkBEeme5xccDbyJJw,b53nbDmi,https://europepmc.org/articles/PMC5641157/,oral squamous cell carcinomas,ier diagnosis of one or several ," [28]. One additional study, bas",TextQuoteSelector,TextPositionSelector,23827,23856,WS_DS,no,WS_DS,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:53:40.877812+00:00
cF5MoOkBEem1wA-gdAz61g,b53nbDmi,https://europepmc.org/articles/PMC5641157/,OL,h homogeneous oral leukoplakia (,) and in 40% of OL cases with an,TextQuoteSelector,TextPositionSelector,23756,23758,MIS_DS,yes,[MIS_DS][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:53:19.756807+00:00
cAISsOkAEemuUet_e9IAeA,b53nbDmi,https://europepmc.org/articles/PMC5641157/,TP53 ,"meshift insertion, Splice site).",mutation detection in non-cancer,TextQuoteSelector,TextPositionSelector,17310,17315,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:46:09.602226+00:00
a92w5OkBEemDV3M89mRrOA,b53nbDmi,https://europepmc.org/articles/PMC5641157/,oral leukoplakia,ses from cases with homogeneous , (OL) and in 40% of OL cases wit,TextQuoteSelector,TextPositionSelector,23738,23754,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:53:12.308437+00:00
VlGJYukBEem9TIfvjK2crQ,b53nbDmi,https://europepmc.org/articles/PMC5641157/,DNA viruses,", oral microbiota and infecting ",. Such diversity can undermine t,TextQuoteSelector,TextPositionSelector,22802,22813,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:52:35.861018+00:00
UAKmxukCEembmD-udr_Phg,b53nbDmi,https://europepmc.org/articles/PMC5641157/,strokes, collected by performing gentle , in predefined areas including t,TextQuoteSelector,TextPositionSelector,31316,31323,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:59:34.741072+00:00
Tx0KhukBEemEYl8Win_epQ,b53nbDmi,https://europepmc.org/articles/PMC5641157/,microbiota,"e genome of an individual, oral ", and infecting DNA viruses. Such,TextQuoteSelector,TextPositionSelector,22777,22787,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:52:23.936821+00:00
ShcnUu8sEem9s88b59DT4w,b53nbDmi,https://europepmc.org/articles/PMC5641157/,TP53 mutations in oral rinses or saliva had a low concordance compared to mutations identified in the matched tumors,arly stages. Blind detection of ,. Identification of 5 TP53 mutat,TextQuoteSelector,TextPositionSelector,27656,27772,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-15T09:15:11.008169+00:00
RqbO8OkBEemImhsPeOzRSQ,b53nbDmi,https://europepmc.org/articles/PMC5641157/,HNSCCs,non-invasive early detection of ,". Yet, the concordance in TP53 m",TextQuoteSelector,TextPositionSelector,22530,22536,MIS_DS,yes,[MIS_DS][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:52:09.866259+00:00
RVRdFu8sEembkz8RNLWUKw,b53nbDmi,https://europepmc.org/articles/PMC5641157/,TP53 mutations in dysplastic tissue and adjacent cancer,owed the presence of discordant , tissue from the same patient. T,TextQuoteSelector,TextPositionSelector,25034,25089,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-15T09:15:02.915858+00:00
QST_yu8sEemHDUM6V_AlWg,b53nbDmi,https://europepmc.org/articles/PMC5641157/,tumor samples but identified in similar coding regions (aminoacids102-292) and with the same pattern of mutational distribution along the TP53,ases not found in their matched , protein domains as those found ,TextQuoteSelector,TextPositionSelector,24273,24415,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-15T09:14:55.818732+00:00
PtDDqOkAEemDVMPPlDCzJg,b53nbDmi,https://europepmc.org/articles/PMC5641157/,PTEN,"s (TP53, NOTCH1, CDKN2A, CASP8, ",) (Figure ​(Figure1).1). All cas,TextQuoteSelector,TextPositionSelector,13828,13832,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:44:47.014535+00:00
PKPZsu8sEemVMwPK6C5Wbw,b53nbDmi,https://europepmc.org/articles/PMC5641157/, TP53 mutation detection between tumor and oral rinses was 11% for tumors," HNSCCs. Yet, the concordance in", located in the oral cavity and ,TextQuoteSelector,TextPositionSelector,22520,22593,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-15T09:14:48.431825+00:00
OiSwqOkAEemYCBsYHAjKdw,b53nbDmi,https://europepmc.org/articles/PMC5641157/,CASP8,"ed genes (TP53, NOTCH1, CDKN2A, ",", PTEN) (Figure ​(Figure1).1). A",TextQuoteSelector,TextPositionSelector,13821,13826,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:44:38.731055+00:00
OBSqju8sEemy8yM683DBQA,b53nbDmi,https://europepmc.org/articles/PMC5641157/, tumor cases from the LA study analyzed harbored a TP53 ,"ith previous reports, 76% of the","mutation [25, 26], which makes T",TextQuoteSelector,TextPositionSelector,22330,22386,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-15T09:14:40.793349+00:00
Nd5G0OkAEemfHR-WN2iDrg,b53nbDmi,https://europepmc.org/articles/PMC5641157/,CDKN2A,"5 screened genes (TP53, NOTCH1, ",", CASP8, PTEN) (Figure ​(Figure1",TextQuoteSelector,TextPositionSelector,13813,13819,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Circulating tumor DNA detection in head and neck cancer: evaluation of two different detection approaches.,2019-10-07T12:44:32.042530+00:00
