id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zEJe7LKjEemzfqt6VJn3jg,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Triatominae,"metrics, EcuadorGo to:Background", are the vectors of Trypanosoma ,TextQuoteSelector,TextPositionSelector,11370,11381,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:26:58.505243+00:00
yiw1vrKkEemZ4YPjYwaJqw,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Triatoma,"pecies, belonging to the genera "," or Panstrongylus, are considere",TextQuoteSelector,TextPositionSelector,12031,12039,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:34:04.480097+00:00
xrTkbrKdEemJV0fjazq8MQ,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Triatomine,red to be secondary vectors [4].," eggs are oval or elliptical, sl",TextQuoteSelector,TextPositionSelector,12101,12111,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T07:43:52.204848+00:00
wZqkQLKjEemincuUpAjojA,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Triatominae,ic approach to identify eggs of ,"Soledad Santillán-Guayasamín,1 A",TextQuoteSelector,TextPositionSelector,6453,6464,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:26:40.628032+00:00
wQgUErKkEem9NtfRE6KSVw,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Triatoma dimidiata, are Rhodnius ecuadoriensis and ,". Other species, belonging to th",TextQuoteSelector,TextPositionSelector,11972,11990,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:33:49.250534+00:00
uXFKArKkEem9NZOUsdzFzg,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Trypanosoma cruzi,dTriatominae are the vectors of ,", the causative agent of Chagas ",TextQuoteSelector,TextPositionSelector,11401,11418,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:33:36.488432+00:00
soxVLrKkEemIpk_UnPgxxQ,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Chagas disease,"a cruzi, the causative agent of ",. Out of the more than 152 speci,TextQuoteSelector,TextPositionSelector,11443,11457,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:33:24.836419+00:00
rOudRrKkEemCvPMVMsNJng,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Chagas disease,e to authorized users.Keywords: ,", Triatominae, Egg, Operculum, G",TextQuoteSelector,TextPositionSelector,11277,11291,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:33:15.394392+00:00
jsNhIrKlEemivGv1O7u8hw,b53nbDmi,https://europepmc.org/articles/PMC5286694/,chicken,"nce to various substrates, like "," nests, clothes, walls, or any m",TextQuoteSelector,TextPositionSelector,38726,38733,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:39:34.401043+00:00
h36EFLKlEem46A-GVXdRyQ,b53nbDmi,https://europepmc.org/articles/PMC5286694/,R. prolixus,"tion by the embryo, as shown in "," [43, 44]. Chaves et al. [12] id",TextQuoteSelector,TextPositionSelector,34423,34434,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:39:22.109216+00:00
gJ7hArKlEem45hv9EYjpZg,b53nbDmi,https://europepmc.org/articles/PMC5286694/,insect, to the literature available on ," eggs, one possible reason for s",TextQuoteSelector,TextPositionSelector,33890,33896,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:39:10.580725+00:00
eJJ71rKlEemb0AfgXsAcvQ,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Pantrongylus chinai," and Manabí. Abbreviations: Pc, ","; Ph, P. howardi; Tc, Triatoma c",TextQuoteSelector,TextPositionSelector,31357,31376,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:38:57.184483+00:00
cCF2oLKlEemiocugJ_fXyQ,b53nbDmi,https://europepmc.org/articles/PMC5286694/,ape,(NJ) was constructed using the “,” R package [41].Go to:ResultsMe,TextQuoteSelector,TextPositionSelector,26205,26208,WT_OG,no,[WT_OG],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:38:42.782873+00:00
YZVJULKkEem7sK8Bt-vGmA,b53nbDmi,https://europepmc.org/articles/PMC5286694/,T. carrioni," (a) P. chinai, (b) P. howardi, ", and R. ecuadoriensis Manabí and,TextQuoteSelector,TextPositionSelector,30006,30017,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:31:08.985584+00:00
WJ-x3LKkEemOR6NS3YksPg,b53nbDmi,https://europepmc.org/articles/PMC5286694/,P. chinai,isons between three groups: (a) ,", (b) P. howardi, T. carrioni an",TextQuoteSelector,TextPositionSelector,29979,29988,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:30:54.085693+00:00
SSPu7rKkEemJUS-ijjXT9Q,b53nbDmi,https://europepmc.org/articles/PMC5286694/,P. chinai,g which two very close species (," and P. howardi), as well as bet",TextQuoteSelector,TextPositionSelector,10701,10710,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:30:27.854007+00:00
QsmKpLKkEemrVAv2ckAN7w,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Rhodniini,"nt “neck”, such as those of the ",. To capture the operculum shape,TextQuoteSelector,TextPositionSelector,10292,10301,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:30:17.343192+00:00
PHNP8LKkEemr8peiNb6yfg,b53nbDmi,https://europepmc.org/articles/PMC5286694/,R. ecuadoriensis, species with smallest eggs was ,. Panstrongylus chinai contained,TextQuoteSelector,TextPositionSelector,28197,28213,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:30:06.707069+00:00
LjHcirKlEemE52edVVysww,b53nbDmi,https://europepmc.org/articles/PMC5286694/,CLIC,multivariate analyses) used the , package (http://mome-clic.com).,TextQuoteSelector,TextPositionSelector,26011,26015,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:36:52.283965+00:00
JysD5LKlEemnEmPoEqSrrQ,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Procrustes,marks were submitted to partial , superimposition [35] and semila,TextQuoteSelector,TextPositionSelector,24734,24744,WT_OG,yes,[WT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:36:40.612487+00:00
INHj8LKlEemCv0NuiwfN9A,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Triatomini,eparately for “neck-less” eggs (,) and the others (Rhodniini).The,TextQuoteSelector,TextPositionSelector,17472,17482,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:36:29.849403+00:00
GLYVBrKlEem9O2PCwuKDew,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Columba livia," min, using immobilized pigeon (",).The 78 P. chinai eggs came fro,TextQuoteSelector,TextPositionSelector,15884,15897,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:36:16.351891+00:00
ElFWsrKlEemPJDdxdwABrw,b53nbDmi,https://europepmc.org/articles/PMC5286694/,pigeon,"uring 30 min, using immobilized ", (Columba livia).The 78 P. china,TextQuoteSelector,TextPositionSelector,15876,15882,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:36:05.391456+00:00
CBzHLLKkEemeT4OgFDYdYA,b53nbDmi,https://europepmc.org/articles/PMC5286694/,R. ecuadoriensis, Rhodnius ecuadoriensis. Within ,", two geographical populations o",TextQuoteSelector,TextPositionSelector,9855,9871,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:28:38.920243+00:00
BAmTWLKlEemOST99AufKhQ,b53nbDmi,https://europepmc.org/articles/PMC5286694/,T. carrioni,"ricted to Manabí, P. chinai and ", are restricted to Loja. Rhodniu,TextQuoteSelector,TextPositionSelector,14805,14816,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:35:41.571625+00:00
AhdTELKkEemywSMS9Vk0jA,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Rhodnius ecuadoriensis," howardi, Triatoma carrioni and ",". Within R. ecuadoriensis, two g",TextQuoteSelector,TextPositionSelector,9824,9846,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:28:28.898648+00:00
9PiKlrKjEemfTZ_7ro0HDw,b53nbDmi,https://europepmc.org/articles/PMC5286694/,P. howardi,"hree groups: (a) P. chinai, (b) ",", T. carrioni and R. ecuadoriens",TextQuoteSelector,TextPositionSelector,29994,30004,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:28:06.795696+00:00
78iHvrKkEemw-4-U3G7e7w,b53nbDmi,https://europepmc.org/articles/PMC5286694/,insects,discrimination.Go to:MethodsThe ,The geographical limits of our s,TextQuoteSelector,TextPositionSelector,14095,14102,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:35:07.701501+00:00
6Zy-sLKjEemE5hOOGV9tfg,b53nbDmi,https://europepmc.org/articles/PMC5286694/,P. howardi,enera: Panstrongylus chinai and ,", Triatoma carrioni and Rhodnius",TextQuoteSelector,TextPositionSelector,9790,9800,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:27:47.748155+00:00
5ZbTVLKkEemZ4o94Vw4nPA,b53nbDmi,https://europepmc.org/articles/PMC5286694/,Rhodnius,"us (Panstrongylus, Triatoma and ","), we used an ANOVA design on re",TextQuoteSelector,TextPositionSelector,21757,21765,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,The modern morphometric approach to identify eggs of Triatominae.,2019-07-30T08:34:50.486122+00:00
