id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yVFEsKoUEem-ZYsRGBGzDA,b53nbDmi,https://europepmc.org/articles/PMC2904378/,rat, one conserved in the mouse and ," 3′UTR sequences, 137B (2782–278",TextQuoteSelector,TextPositionSelector,23269,23272,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T11:03:06.309067+00:00
y6fwnLRGEemLyb8QKlN72g,b53nbDmi,https://europepmc.org/articles/PMC2904378/,Mitf mRNA expression in melanoma,"re, miR-148 was shown to affect ", cells through a conserved bindi,TextQuoteSelector,TextPositionSelector,8243,8275,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-08-01T10:26:16.599111+00:00
xwpcCrRGEemS5W-5YB9DIQ,b53nbDmi,https://europepmc.org/articles/PMC2904378/,Microphthalmia associated transcription factor (Mitf) is an important regulator in melanocyte development and has been shown to be involved in melanoma,ticles in PMC.Go to:AbstractThe , progression. The current model ,TextQuoteSelector,TextPositionSelector,7520,7671,YGD,no,YGD,,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-08-01T10:26:08.836602+00:00
vOtQCKoUEemTSJfpgKbWeQ,b53nbDmi,https://europepmc.org/articles/PMC2904378/,ECL,BST. Signals were detected with , reagent from Thermo Scientific.,TextQuoteSelector,TextPositionSelector,21141,21144,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T11:02:45.358662+00:00
ttRAeKoSEemhPU_DGml0Qg,b53nbDmi,https://europepmc.org/articles/PMC2904378/,Melanoma,644734miR-148 Regulates Mitf in , CellsBenedikta S. Haflidadóttir,TextQuoteSelector,TextPositionSelector,5783,5791,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T10:48:16.033167+00:00
tWTbJKoUEems2Xs1IJf48Q,b53nbDmi,https://europepmc.org/articles/PMC2904378/,peroxidase,te between them. A horse-radish , labelled anti-mouse secondary a,TextQuoteSelector,TextPositionSelector,20987,20997,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T11:02:32.710661+00:00
rFbUnqoSEemmuVd8VMXD_w,b53nbDmi,https://europepmc.org/articles/PMC2904378/,Mitf,equence did not have effects on ,. Our data show that miR-148 and,TextQuoteSelector,TextPositionSelector,8569,8573,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T10:47:58.554592+00:00
q2SrpKoUEemhRnsRkXxawQ,b53nbDmi,https://europepmc.org/articles/PMC2904378/,horse-radish,t differentiate between them. A , peroxidase labelled anti-mouse ,TextQuoteSelector,TextPositionSelector,20974,20986,WS_OG,no,WS_OG,,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T11:02:15.970584+00:00
oS0p0KoVEemVDe8VEdUPWQ,b53nbDmi,https://europepmc.org/articles/PMC2904378/,mouseMitf, gene. The construct was termed ,"-3′UTR-luciferase. To do this, t",TextQuoteSelector,TextPositionSelector,13644,13653,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T11:09:08.345377+00:00
n3vjGKoSEemU9nOWQeKLAg,b53nbDmi,https://europepmc.org/articles/PMC2904378/,Mitf,PMID: 20644734miR-148 Regulates , in Melanoma CellsBenedikta S. H,TextQuoteSelector,TextPositionSelector,5775,5779,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,miR-148 regulates Mitf in melanoma cells.,2019-07-19T10:47:36.992463+00:00
