id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
x45iDKVBEemDt-szqaN5qA,b53nbDmi,https://europepmc.org/articles/PMC1971115/,Trypanosoma brucei brucei,ction by the protozoan parasite ,. Two primate-specific plasma pr,TextQuoteSelector,TextPositionSelector,7914,7939,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T07:42:34.900172+00:00
wUdXDKVJEemlLkf3iVG8Ng,b53nbDmi,https://europepmc.org/articles/PMC1971115/,Ig,bumin (Alb) and immunoglobulin (,) are indicated.(B) HDL purified,TextQuoteSelector,TextPositionSelector,16678,16680,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:39:40.315428+00:00
w4owpKVMEemq8qf99yaeLQ,b53nbDmi,https://europepmc.org/articles/PMC1971115/,trypanosome infections ,"h the studies in animals, human ",also result in substantial hemol,TextQuoteSelector,TextPositionSelector,43578,43601,WS_DS,no,WS_DS,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T09:01:12.540157+00:00
uQDiBKVHEemf01uxuqq0VA,b53nbDmi,https://europepmc.org/articles/PMC1971115/,Trypanosome infection,organ damage free Hb can cause. , results in breakage of red bloo,TextQuoteSelector,TextPositionSelector,10176,10197,WS_DS,yes,[WS_DS][ALL],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:25:07.458918+00:00
uOIA9qVBEemcVfM0Iq1VSg,b53nbDmi,https://europepmc.org/articles/PMC1971115/,protozoan parasite,humans against infection by the , Trypanosoma brucei brucei. Two ,TextQuoteSelector,TextPositionSelector,7895,7913,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T07:42:10.208176+00:00
u6LFmKVJEemmjQtRhww1iw,b53nbDmi,https://europepmc.org/articles/PMC1971115/,immunoglobulin,e presence of albumin (Alb) and , (Ig) are indicated.(B) HDL puri,TextQuoteSelector,TextPositionSelector,16662,16676,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:39:30.774763+00:00
tRCh0qVJEemG9celTiyxTA,b53nbDmi,https://europepmc.org/articles/PMC1971115/,Alb,i-Hpr. The presence of albumin (,) and immunoglobulin (Ig) are in,TextQuoteSelector,TextPositionSelector,16653,16656,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:39:19.760960+00:00
qE0IpqVNEemytku_m8Hpfg,b53nbDmi,https://europepmc.org/articles/PMC1971115/,trypsin,"ed from Coomassie-stained gels, "," digested, and fractionated by r",TextQuoteSelector,TextPositionSelector,48560,48567,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T09:07:36.281214+00:00
peNBcKVIEemUErcH_48PFQ,b53nbDmi,https://europepmc.org/articles/PMC1971115/,apolipoprotein A-I,rotein (HDL) [5–7].TLF contains ," (ApoA-1), a protein found in al",TextQuoteSelector,TextPositionSelector,11525,11543,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:31:44.649297+00:00
peARUqVJEem6m5-h0OZFSg,b53nbDmi,https://europepmc.org/articles/PMC1971115/,intellectin,", including angiotensinogen and ",", were detected at low abundance",TextQuoteSelector,TextPositionSelector,16162,16173,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:38:54.387617+00:00
oDy4VqVCEemlJxPuNHCK0Q,b53nbDmi,https://europepmc.org/articles/PMC1971115/,African trypanosomes,f parasites.Go to:Author Summary, are parasites that can infect a,TextQuoteSelector,TextPositionSelector,9137,9157,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T07:48:38.377551+00:00
nDTBJqVNEem2drvxVgRA8A,b53nbDmi,https://europepmc.org/articles/PMC1971115/,ECL,etected following reaction with ," Plus (GE Healthcare, http://www",TextQuoteSelector,TextPositionSelector,48299,48302,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T09:07:16.018439+00:00
m-idhqVJEemHyRNK-XSFeg,b53nbDmi,https://europepmc.org/articles/PMC1971115/,angiotensinogen,"human serum proteins, including "," and intellectin, were detected ",TextQuoteSelector,TextPositionSelector,16142,16157,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:38:37.647991+00:00
lUHmhqVOEemcgXtuFgPrig,b53nbDmi,https://europepmc.org/articles/PMC1971115/,colicin,ct synergistically. ApoL-1 is a ,-like protein that kills trypano,TextQuoteSelector,TextPositionSelector,12241,12248,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T09:14:13.974420+00:00
l0-0sKVBEemYzgtHyi1CLQ,b53nbDmi,https://europepmc.org/articles/PMC1971115/,infection,te protection to humans against , by the protozoan parasite Trypa,TextQuoteSelector,TextPositionSelector,7878,7887,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T07:41:13.862920+00:00
jSkO0qVBEemynONI1p6_XA,b53nbDmi,https://europepmc.org/articles/PMC1971115/,humans, providing innate protection to , against infection by the protoz,TextQuoteSelector,TextPositionSelector,7863,7869,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T07:40:56.912820+00:00
jNDa5KVNEem3V0M52QBXLA,b53nbDmi,https://europepmc.org/articles/PMC1971115/,rabbit,secondary antibodies (goat anti-," and goat anti-mouse at 1:10,000",TextQuoteSelector,TextPositionSelector,48156,48162,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T09:06:50.284420+00:00
hK5SUqVCEemKz2OxzvH3OA,b53nbDmi,https://europepmc.org/articles/PMC1971115/,trypanosome,ing Fenton chemistry within the , lysosome. These findings sugges,TextQuoteSelector,TextPositionSelector,8749,8760,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T07:47:52.109575+00:00
hIRjkKVKEem-GV8gPdS6IQ,b53nbDmi,https://europepmc.org/articles/PMC1971115/,bovine,ng of T. b. brucei. Since fetal ," serum (FBS), a component of our",TextQuoteSelector,TextPositionSelector,26007,26013,WT_OG,yes,[WT_OG][ALL],,acct:vanitha_hg@hypothes.is,Hemoglobin is a co-factor of human trypanosome lytic factor.,2019-07-13T08:45:07.732188+00:00
