id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ywJxxt-JEemZSisPGTIIyw,b53nbDmi,https://europepmc.org/articles/PMC5126123/,humans,sleep is comparable in rats and ,", including whether rats express",TextQuoteSelector,TextPositionSelector,44578,44584,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:44:11.654471+00:00
xMF68N-JEemN_SPoswgxAQ,b53nbDmi,https://europepmc.org/articles/PMC5126123/,rats,tual shrinkage of brain size in , to allow more cerebrospinal flu,TextQuoteSelector,TextPositionSelector,44361,44365,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:44:01.126440+00:00
vfqZVN-JEemxcBtiTc5WwA,b53nbDmi,https://europepmc.org/articles/PMC5126123/,renin,"isms.Interestingly, the hormone ", also increases during slow-wave,TextQuoteSelector,TextPositionSelector,43622,43627,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:43:49.879949+00:00
t38nKt-JEemfW8-4u_M89Q,b53nbDmi,https://europepmc.org/articles/PMC5126123/,FP2,B datasets. Channels FP1-A2 and ,-A2 were analyzed independently.,TextQuoteSelector,TextPositionSelector,22114,22117,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:43:38.819241+00:00
slN-1t-JEem9k1cVm1rYDw,b53nbDmi,https://europepmc.org/articles/PMC5126123/,FP1,ed as EEGLAB datasets. Channels ,-A2 and FP2-A2 were analyzed ind,TextQuoteSelector,TextPositionSelector,22103,22106,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:43:30.117948+00:00
rA3Hjt-JEem5Of8rY7edWw,b53nbDmi,https://europepmc.org/articles/PMC5126123/,Coffee,of 1–10 (10 = excellent sleep). , drinking up to three cups per d,TextQuoteSelector,TextPositionSelector,17791,17797,WT_OG,no,[WT_OG],,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:43:19.882079+00:00
_s4CzN-JEemsKDe9Kk9XyA,b53nbDmi,https://europepmc.org/articles/PMC5126123/,animal,control mechanisms in the awake ,", but the mechanism for EDA incr",TextQuoteSelector,TextPositionSelector,14125,14131,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:45:38.813988+00:00
_01Jot-IEemZ0UNvCADG_w,b53nbDmi,https://europepmc.org/articles/PMC5126123/,human,nSleep is a requisite aspect of , existence whose most obvious fu,TextQuoteSelector,TextPositionSelector,10041,10046,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-09-25T11:38:30.010267+00:00
PBK4sO8nEemZ2W9kWbHxDg,b53nbDmi,https://europepmc.org/articles/PMC5126123/,EDA is usually considered a marker of sympathetic nervous ,"leep. During waking conditions, ",system activation as it is often,TextQuoteSelector,TextPositionSelector,42242,42300,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-10-15T08:39:00.022334+00:00
Nt1Iau8nEemVLMM9Y8VPsA,b53nbDmi,https://europepmc.org/articles/PMC5126123/,"EDA), which is traditionally a measure of sympathetic nervous ",w range.Electrodermal activity (,"system activation, was first rec",TextQuoteSelector,TextPositionSelector,13154,13216,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Visualization of Whole-Night Sleep EEG From 2-Channel Mobile Recording Device Reveals Distinct Deep Sleep Stages with Differential Electrodermal Activity.,2019-10-15T08:38:51.287514+00:00
