id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zI7A1t3uEemXgUcTGuakww,b53nbDmi,https://europepmc.org/articles/PMC5706499/,GAPDH,ivo experiments. Antibodies for ,", p38, p‐p38, JNK and p‐JNK were",TextQuoteSelector,TextPositionSelector,14817,14822,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:42:11.243738+00:00
zBstct3wEem8gtewgMGXNg,b53nbDmi,https://europepmc.org/articles/PMC5706499/,IL‐1β,"rs showing TNF‐α (F), IL‐6 (G), ", (H) and VCAM‐1 (I) mRNA levels.,TextQuoteSelector,TextPositionSelector,21595,21600,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:56:29.392132+00:00
ysR-Ut3vEemiRu8ZUR2OSQ,b53nbDmi,https://europepmc.org/articles/PMC5706499/,metabolic syndrome,died in the pathogenesis of the ,", insulin resistance and vascula",TextQuoteSelector,TextPositionSelector,12993,13011,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:49:17.729565+00:00
xhZhqt3uEempVw-9XFplGA,b53nbDmi,https://europepmc.org/articles/PMC5706499/,albumin, and methodsPA and bovine serum , (BSA) were purchased from Sigma,TextQuoteSelector,TextPositionSelector,14419,14426,WS_GP,no,WS_GP,,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:42:00.280456+00:00
xVdEYt3wEemsggNl7PS8MQ,b53nbDmi,https://europepmc.org/articles/PMC5706499/,transforming growth factor‐β1,"collagen I and collagen IV, and ", (TGF‐β1) were increased in B6‐H,TextQuoteSelector,TextPositionSelector,21041,21070,WS_GP,no,WS_GP,,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:56:18.071185+00:00
wgQI3N3vEemXhM9uuB9D6g,b53nbDmi,https://europepmc.org/articles/PMC5706499/,animal,"10, 11. In the kidneys of obese "," models, preventing inflammation",TextQuoteSelector,TextPositionSelector,12501,12507,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:49:02.779996+00:00
vhll6t3wEemFUM9FufdxJw,b53nbDmi,https://europepmc.org/articles/PMC5706499/,collagen I,"E). Furthermore, mRNA levels of "," and collagen IV, and transformi",TextQuoteSelector,TextPositionSelector,21009,21019,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:56:06.067719+00:00
uzXFXt3vEempZieXbUkiLA,b53nbDmi,https://europepmc.org/articles/PMC5706499/,glomerulomegaly,"ibrosis, arterial sclerosis and "," 2, 4. While obesity is clearly ",TextQuoteSelector,TextPositionSelector,12149,12164,MIS_DS,yes,[MIS_DS][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:48:51.518832+00:00
uxb-wt3uEemWAkffIAvsmw,b53nbDmi,https://europepmc.org/articles/PMC5706499/,bovine, to:Materials and methodsPA and , serum albumin (BSA) were purcha,TextQuoteSelector,TextPositionSelector,14406,14412,WT_OG,no,[WT_OG],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:41:41.979438+00:00
tHtqIN3vEemu22cKZfBfkA,b53nbDmi,https://europepmc.org/articles/PMC5706499/,myeloid differentiation 2,"ty, renal injury, inflammation, ",", free fatty acidGo to:Introduct",TextQuoteSelector,TextPositionSelector,11653,11678,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:48:40.332251+00:00
t-67hN3wEem5_J-p7BgH2g,b53nbDmi,https://europepmc.org/articles/PMC5706499/,mice,y was not evident in the KO‐HFD , (Fig. ​(Fig.1E).1E). Furthermor,TextQuoteSelector,TextPositionSelector,20955,20959,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:55:55.496957+00:00
sD5n2N3uEemWAR8A7xns0A,b53nbDmi,https://europepmc.org/articles/PMC5706499/,MAPK,togen‐activated protein kinase (,") 23, and then induces cytokines",TextQuoteSelector,TextPositionSelector,13795,13799,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:41:23.855855+00:00
rYjzLN3vEemE4YcA1IGqZA,b53nbDmi,https://europepmc.org/articles/PMC5706499/,obesity,iated kidney diseases.Keywords: ,", renal injury, inflammation, my",TextQuoteSelector,TextPositionSelector,11616,11623,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:48:28.421968+00:00
qoMP6t3wEemdfz9O1q7FIw,b53nbDmi,https://europepmc.org/articles/PMC5706499/,B6 mice,dney tissues revealed that only , had increased kidney to body we,TextQuoteSelector,TextPositionSelector,18712,18719,WS_OG,yes,[WS_OG][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:55:33.055518+00:00
qJaabt3uEem3tfsLL7vylQ,b53nbDmi,https://europepmc.org/articles/PMC5706499/,MD2,ires a mediating protein called ,". Upon binding to LPS, the LPS‐M",TextQuoteSelector,TextPositionSelector,13573,13576,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:41:10.718799+00:00
p9ELtt3xEemzK4c44MJ6RA,b53nbDmi,https://europepmc.org/articles/PMC5706499/,B6 mice,nd blood urea nitrogen (BUN) in , (Fig. ​(Fig.1C1C and D) compare,TextQuoteSelector,TextPositionSelector,20006,20013,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T11:02:37.878773+00:00
oCDHbt3vEempWXejC44crw,b53nbDmi,https://europepmc.org/articles/PMC5706499/,MAPKs,"on, and activation of NF‐κB and ",. This HFD‐induced renal injury ,TextQuoteSelector,TextPositionSelector,11144,11149,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:48:06.003160+00:00
o6-R9N3uEem8fjtm5tt8aQ,b53nbDmi,https://europepmc.org/articles/PMC5706499/,LPS,recognizing lipopolysaccharide (,"), a component of Gram‐negative ",TextQuoteSelector,TextPositionSelector,13472,13475,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:41:02.766766+00:00
o3TZSt3wEemDMXO7H3drQQ,b53nbDmi,https://europepmc.org/articles/PMC5706499/,C57BL/6 mice,streptomycin.Animal studiesMale ," (8 weeks old, weighing 18–20 g)",TextQuoteSelector,TextPositionSelector,15613,15625,WS_OG,yes,[WS_OG][ALL],,acct:vanitha_hg@hypothes.is,Blockade of myeloid differentiation protein 2 prevents obesity-induced inflammation and nephropathy.,2019-09-23T10:55:21.288543+00:00
