id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zE6VwsQZEemeqley2BIRbA,b53nbDmi,https://europepmc.org/articles/PMC3895799/,interleukin-6," Moreover, no increase in serum ",", interferon gamma-induced prote",TextQuoteSelector,TextPositionSelector,31062,31075,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:44:28.936426+00:00
wfy9EMQZEemFsuNwcMZUGA,b53nbDmi,https://europepmc.org/articles/PMC3895799/,membrane protein,"d, RVG, coupled to the exosomal ",", Lamp2b. This protein was expre",TextQuoteSelector,TextPositionSelector,30632,30648,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:44:11.425689+00:00
uZjRQMQZEemWEz-QWlY9Yg,b53nbDmi,https://europepmc.org/articles/PMC3895799/,S1B,"iRNA (Additional file
1: Figure ",).Next we examined the colony fo,TextQuoteSelector,TextPositionSelector,22485,22488,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:43:57.598754+00:00
tfKNVsQZEemfNLe2aJc8jw,b53nbDmi,https://europepmc.org/articles/PMC3895799/,S1A,"mine (Additional file
1: Figure ",). Moreover the recruitment of R,TextQuoteSelector,TextPositionSelector,22280,22283,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:43:51.218900+00:00
rzlepMQZEemYPp9MEyrZwA,b53nbDmi,https://europepmc.org/articles/PMC3895799/,depression,. We have shown previously that , of the RAD51 gene function lead,TextQuoteSelector,TextPositionSelector,21204,21214,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:43:40.054656+00:00
pw1vpMQZEemuUncbekU4Dg,b53nbDmi,https://europepmc.org/articles/PMC3895799/,malignant effusions,"uch as peripheral blood, urine, ", and bronchoalveolar lavage flui,TextQuoteSelector,TextPositionSelector,12516,12535,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:43:26.324306+00:00
oefk-sQZEem_sk8Edq8oFA,b53nbDmi,https://europepmc.org/articles/PMC3895799/,tumor,"ast cells, epithelial cells and "," cells
[12-15]. These vesicles a",TextQuoteSelector,TextPositionSelector,12263,12268,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:43:17.556301+00:00
mjGU1sQZEemh0Sv7oghwMQ,b53nbDmi,https://europepmc.org/articles/PMC3895799/,nucleases,ostly because of degradation by ,")
[9]. Another major barrier is ",TextQuoteSelector,TextPositionSelector,11714,11723,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:43:04.767222+00:00
kVHb8MQZEemqnh9JcRtSrA,b53nbDmi,https://europepmc.org/articles/PMC3895799/,GAPDH,h a monoclonal antibody against , at the 1:10000 dilution (Clone:,TextQuoteSelector,TextPositionSelector,40700,40705,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:42:49.886794+00:00
itcqKMQZEem8gx8k2-r3Sw,b53nbDmi,https://europepmc.org/articles/PMC3895799/,BACE1,tein in Alzheimer pathogenesis (,) by electroporation. When the m,TextQuoteSelector,TextPositionSelector,30854,30859,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:42:38.988745+00:00
hT_FUsQZEem8gu8SGUvF-Q,b53nbDmi,https://europepmc.org/articles/PMC3895799/,mice, harvested dendritic cells from , and transfected them to express,TextQuoteSelector,TextPositionSelector,30535,30539,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:42:29.632771+00:00
e_9VesQZEemv15sCw2YvCg,b53nbDmi,https://europepmc.org/articles/PMC3895799/,recombinase,l of this technology. The RAD51 , executes the central functions ,TextQuoteSelector,TextPositionSelector,20567,20578,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:42:13.796643+00:00
dRgVlMQZEemL4Cu0dszo_A,b53nbDmi,https://europepmc.org/articles/PMC3895799/,mouse,ientific) and hybridized with a , monoclonal antibody against RAD,TextQuoteSelector,TextPositionSelector,40312,40317,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:42:02.247758+00:00
bXwr1sQZEemex9sI3Dgh_Q,b53nbDmi,https://europepmc.org/articles/PMC3895799/,CD63,mal marker proteins HLA-ABC and ,"
[15] on the surface of these ve",TextQuoteSelector,TextPositionSelector,15083,15087,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:41:49.761798+00:00
b6tLFsQaEem8Dfd-HK-adQ,b53nbDmi,https://europepmc.org/articles/PMC3895799/,DNAse I,", 5 мМ PMSF, 5 мМ MgCl2, 5 u/ml ",", 20 мМ β-mercaptoethanol). For ",TextQuoteSelector,TextPositionSelector,39980,39987,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-21T13:49:02.824456+00:00
