id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zBv4sNObEemytucjiFktPg,b53nbDmi,https://europepmc.org/articles/PMC4499843/,BCR, authors were able to show that ,:antigen complexes with higher a,TextQuoteSelector,TextPositionSelector,15952,15955,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:22:50.748502+00:00
w6Cg2tOdEempPs_ygjKUpg,b53nbDmi,https://europepmc.org/articles/PMC4499843/,Pseudomonas aeruginosa,ity of Neisseria gonorrheae and ,", have a different quaternary st",TextQuoteSelector,TextPositionSelector,23955,23977,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:36:55.422037+00:00
vn6riNOdEemcnbcbYbXoTg,b53nbDmi,https://europepmc.org/articles/PMC4499843/,Neisseria gonorrheae,nvolved in the pathogenicity of ," and Pseudomonas aeruginosa, hav",TextQuoteSelector,TextPositionSelector,23930,23950,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:36:46.802478+00:00
uypjYNOcEemqgCtEB0_ZJQ,b53nbDmi,https://europepmc.org/articles/PMC4499843/,integrin,"no force, FLNa21 cannot bind to ", due to occlusion of the binding,TextQuoteSelector,TextPositionSelector,19979,19987,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:29:31.717681+00:00
u5zbxtObEemN4IM3AkMmMA,b53nbDmi,https://europepmc.org/articles/PMC4499843/,BCRs,he binding of B cell receptors (,) to a specific antigen on the s,TextQuoteSelector,TextPositionSelector,15719,15723,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:22:23.082973+00:00
tXdD_tOfEemdR8_MGcT18Q,b53nbDmi,https://europepmc.org/articles/PMC4499843/,cell invasion,ty protein that is required for , of bacterial competitors.Go to:,TextQuoteSelector,TextPositionSelector,35848,35861,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:50:50.723766+00:00
tHESftOeEemcn9fpoUez3w,b53nbDmi,https://europepmc.org/articles/PMC4499843/,E9,n of the N-terminal sequence of , (through which force or remodel,TextQuoteSelector,TextPositionSelector,29617,29619,"WT_OG,GP",yes,[WT_OG][GP][ALL],,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:43:39.442126+00:00
tFLydNObEemyta-lQZS3Lg,b53nbDmi,https://europepmc.org/articles/PMC4499843/,B cell receptors, is initiated by the binding of , (BCRs) to a specific antigen on,TextQuoteSelector,TextPositionSelector,15701,15717,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:22:10.852879+00:00
sOht4NOfEemeZauy09KA6g,b53nbDmi,https://europepmc.org/articles/PMC4499843/,immunity protein,ting the facile dissociation of , that is required for cell invas,TextQuoteSelector,TextPositionSelector,35810,35826,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:50:42.866994+00:00
q00HINOeEemWShN1TeuYVw,b53nbDmi,https://europepmc.org/articles/PMC4499843/,Im9," inhibitor, immunity protein 9 (",) so that dissociation occurs at,TextQuoteSelector,TextPositionSelector,29499,29502,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-10T07:43:23.997987+00:00
